userid,R,F,M,R_SC,F_SC,M_SC
8944,2,9,18.49,-0.406552622570476,0.8475316822907559,1.4082933566432028
8945,1,9,9.74,-0.5962606993748027,0.8475316822907559,0.04840312163146674
8946,1,6,6.24,-0.5962606993748027,-0.01554072208314083,-0.49555297237322776
8947,10,4,6.92,1.1111119918641383,-0.590922324999072,-0.38987007410945856
8948,1,5,9.23,-0.5962606993748027,-0.3032315235411064,-0.030859052066360138
8949,2,7,9.62,-0.406552622570476,0.27215007937482477,0.02975319840844849
8950,5,5,10.78,0.16257160784250435,-0.3032315235411064,0.21003578956429012
8951,7,12,13.97,0.5419877614511579,1.7106040866646526,0.7058129152428547
8952,2,5,4.53,-0.406552622570476,-0.3032315235411064,-0.7613143783012356
8953,4,6,9.56,-0.027136468961822417,-0.01554072208314083,0.020428236796939638
8954,1,5,5.45,-0.5962606993748027,-0.3032315235411064,-0.6183316335914303
8955,12,3,8.65,1.4905281454727919,-0.8786131264570376,-0.12100034764428096
8956,1,8,6.5,-0.5962606993748027,0.5598408808327904,-0.4551448053900219
8957,0,11,13.49,-0.7859687761791295,1.422913285206687,0.6312132223507823
8958,0,8,12.86,-0.7859687761791295,0.5598408808327904,0.5333011254299371
8959,14,5,8.4,1.8699442990814454,-0.3032315235411064,-0.159854354358902
8960,8,11,8.7,0.7316958382554847,1.422913285206687,-0.11322954630135691
8961,2,2,6.98,-0.406552622570476,-1.1663039279150031,-0.3805451124979495
8962,14,7,8.78,1.8699442990814454,0.27215007937482477,-0.10079626415267817
8963,1,3,20.38,-0.5962606993748027,-0.8786131264570376,1.702029647405738
8964,2,9,14.81,-0.406552622570476,0.8475316822907559,0.8363623778039814
8965,1,5,14.48,-0.5962606993748027,-0.3032315235411064,0.7850750889406816
8966,11,2,2.05,1.300820068668465,-1.1663039279150031,-1.1467461249102764
8967,7,9,10.01,0.5419877614511579,0.8475316822907559,0.0903654488832574
8968,0,8,9.41,-0.7859687761791295,0.5598408808327904,-0.002884167231833037
8969,2,6,8.02,-0.406552622570476,-0.01554072208314083,-0.2189124445651261
8970,13,2,5.68,1.6802362222771188,-1.1663039279150031,-0.582585947413979
8971,13,5,5.66,1.6802362222771188,-0.3032315235411064,-0.5856942679511485
8972,0,10,18.94,-0.7859687761791295,1.1352224837487215,1.478230568729521
8973,16,3,5.14,2.249360452690099,-0.8786131264570376,-0.6665106019175604
8974,7,8,20.14,0.5419877614511579,0.5598408808327904,1.6647298009597018
8975,6,2,2.61,0.3522796846468311,-1.1663039279150031,-1.0597131498695254
8976,0,6,9.57,-0.7859687761791295,-0.01554072208314083,0.021982397065524448
8977,2,12,20.09,-0.406552622570476,1.7106040866646526,1.6569589996167775
8978,3,6,10.22,-0.2168445457661492,-0.01554072208314083,0.1230028145235392
8979,6,11,13.07,0.3522796846468311,1.422913285206687,0.565938491070219
8980,0,8,9.75,-0.7859687761791295,0.5598408808327904,0.049957281900051546
8982,3,4,4.25,-0.2168445457661492,-0.590922324999072,-0.8048308658216112
8983,4,5,11.3,-0.027136468961822417,-0.3032315235411064,0.29085212353070206
8984,6,4,3.75,0.3522796846468311,-0.590922324999072,-0.8825388792508533
8985,15,4,9.72,2.059652375885772,-0.590922324999072,0.04529480109429712
8986,0,5,14.87,-0.7859687761791295,-0.3032315235411064,0.8456873394154902
8987,1,8,7.05,-0.5962606993748027,0.5598408808327904,-0.36966599061785566
8988,3,5,5.76,-0.2168445457661492,-0.3032315235411064,-0.5701526652653002
8989,2,11,23.3,-0.406552622570476,1.422913285206687,2.155844445832512
8990,17,2,4.92,2.439068529494426,-1.1663039279150031,-0.7007021278264268
8991,7,6,6.39,0.5419877614511579,-0.01554072208314083,-0.4722405683444552
8992,0,10,28.85,-0.7859687761791295,1.1352224837487215,3.0184033948970987
8993,5,5,7.2,0.16257160784250435,-0.3032315235411064,-0.346353586589083
8994,2,11,14.24,-0.406552622570476,1.422913285206687,0.7477752424946453
8995,5,3,3.08,0.16257160784250435,-0.8786131264570376,-0.9866676172460377
8996,1,14,21.54,-0.5962606993748027,2.285985689580584,1.8823122385615794
8997,1,8,9.32,-0.5962606993748027,0.5598408808327904,-0.016871609649096588
8998,9,11,14.48,0.9214039150598115,1.422913285206687,0.7850750889406816
8999,3,6,9.32,-0.2168445457661492,-0.01554072208314083,-0.016871609649096588
9000,0,12,14.11,-0.7859687761791295,1.7106040866646526,0.7275711590030424
9001,5,13,27.04,0.16257160784250435,1.9982948881226184,2.737100386283242
9002,3,7,13.21,-0.2168445457661492,0.27215007937482477,0.5876967348304069
9003,8,5,7.95,0.7316958382554847,-0.3032315235411064,-0.2297915664452199
9004,1,11,8.34,-0.5962606993748027,1.422913285206687,-0.1691793159704111
9005,14,5,6.36,1.8699442990814454,-0.3032315235411064,-0.47690304915020965
9006,3,7,10.51,-0.2168445457661492,0.27215007937482477,0.16807346231249948
9007,1,2,4.39,-0.5962606993748027,-1.1663039279150031,-0.7830726220614235
9008,0,12,27.14,-0.7859687761791295,1.7106040866646526,2.7526419889690907
9009,2,3,8.8,-0.406552622570476,-0.8786131264570376,-0.09768794361550827
9010,0,6,8.19,-0.7859687761791295,-0.01554072208314083,-0.1924917199991838
9011,0,12,14.26,-0.7859687761791295,1.7106040866646526,0.750883563031815
9012,5,2,2.42,0.16257160784250435,-1.1663039279150031,-1.0892421949726372
9013,0,11,17.8,-0.7859687761791295,1.422913285206687,1.301056298110849
9014,0,10,12.03,-0.7859687761791295,1.1352224837487215,0.40430582313739527
9015,2,8,10.32,-0.406552622570476,0.5598408808327904,0.13854441720938757
9016,27,1,1.54,4.336149297537694,-1.4539947293729687,-1.2260082986081033
9017,3,7,6.03,-0.2168445457661492,0.27215007937482477,-0.5281903380135095
9018,17,3,6.02,2.439068529494426,-0.8786131264570376,-0.5297444982820944
9019,7,7,7.89,0.5419877614511579,0.27215007937482477,-0.239116528056729
9020,18,7,17.88,2.6287766062987528,0.27215007937482477,1.3134895802595274
9021,0,9,21.12,-0.7859687761791295,0.8475316822907559,1.8170375072810163
9022,0,13,25.9,-0.7859687761791295,1.9982948881226184,2.5599261156645703
9023,0,9,16.71,-0.7859687761791295,0.8475316822907559,1.1316528288351013
9024,0,7,9.91,-0.7859687761791295,0.27215007937482477,0.07482384619740903
9025,23,4,4.92,3.5773169903203863,-0.590922324999072,-0.7007021278264268
9026,3,14,19.99,-0.2168445457661492,2.285985689580584,1.641417396930929
9027,5,5,11.13,0.16257160784250435,-0.3032315235411064,0.2644313989647598
9028,3,8,6.93,-0.2168445457661492,0.5598408808327904,-0.38831591384087377
9029,2,7,8.81,-0.406552622570476,0.27215007937482477,-0.09613378334692346
9030,7,8,14.83,0.5419877614511579,0.5598408808327904,0.839470698341151
9031,0,11,20.3,-0.7859687761791295,1.422913285206687,1.6895963652570594
9032,3,5,9.5,-0.2168445457661492,-0.3032315235411064,0.011103275185430514
9033,15,6,7.0,2.059652375885772,-0.01554072208314083,-0.37743679196077984
9034,0,6,8.66,-0.7859687761791295,-0.01554072208314083,-0.11944618737569615
9035,0,11,14.07,-0.7859687761791295,1.422913285206687,0.7213545179287031
9036,3,13,23.9,-0.2168445457661492,1.9982948881226184,2.249094061947602
9037,5,3,2.77,0.16257160784250435,-0.8786131264570376,-1.0348465855721678
9038,0,4,4.71,-0.7859687761791295,-0.590922324999072,-0.7333394934667086
9039,1,15,26.19,-0.5962606993748027,2.5736764910385492,2.604996763453531
9040,0,12,25.01,-0.7859687761791295,1.7106040866646526,2.42160585176052
9041,9,10,9.95,0.9214039150598115,1.1352224837487215,0.08104048727174827
9042,1,3,5.35,-0.5962606993748027,-0.8786131264570376,-0.6338732362772788
9043,1,10,21.3,-0.5962606993748027,1.1352224837487215,1.8450123921155435
9044,1,16,19.04,-0.5962606993748027,2.8613672924965146,1.493772171415369
9045,1,11,16.91,-0.5962606993748027,1.422913285206687,1.162736034206798
9046,3,11,28.44,-0.2168445457661492,1.422913285206687,2.95468282388512
9047,10,7,15.95,1.1111119918641383,0.27215007937482477,1.0135366484226531
9048,1,10,12.61,-0.5962606993748027,1.1352224837487215,0.4944471187153161
9049,17,2,2.7,2.439068529494426,-1.1663039279150031,-1.0457257074522617
9050,3,9,9.99,-0.2168445457661492,0.8475316822907559,0.08725712834608777
9051,1,4,2.83,-0.5962606993748027,-0.590922324999072,-1.0255216239606586
9052,0,3,5.71,-0.7859687761791295,-0.8786131264570376,-0.5779234666082244
9053,17,4,3.76,2.439068529494426,-0.590922324999072,-0.8809847189822685
9054,3,11,22.11,-0.2168445457661492,1.422913285206687,1.9708993738709155
9055,2,9,11.21,-0.406552622570476,0.8475316822907559,0.27686468111343854
9056,13,8,24.92,1.6802362222771188,0.5598408808327904,2.4076184093432564
9057,1,9,9.5,-0.5962606993748027,0.8475316822907559,0.011103275185430514
9058,3,10,13.73,-0.2168445457661492,1.1352224837487215,0.6685130687968185
9059,1,8,9.54,-0.5962606993748027,0.5598408808327904,0.01731991625976975
9060,6,4,3.92,0.3522796846468311,-0.590922324999072,-0.856118154684911
9061,2,10,14.14,-0.406552622570476,1.1352224837487215,0.732233639808797
9062,1,7,8.35,-0.5962606993748027,0.27215007937482477,-0.16762515570182632
9063,3,5,11.3,-0.2168445457661492,-0.3032315235411064,0.29085212353070206
9064,3,13,19.06,-0.2168445457661492,1.9982948881226184,1.4968804919525387
9065,0,9,11.03,-0.7859687761791295,0.8475316822907559,0.24888979627891114
9066,4,6,6.73,-0.027136468961822417,-0.01554072208314083,-0.4193991192125705
9067,0,8,12.53,-0.7859687761791295,0.5598408808327904,0.4820138365666374
9068,5,5,4.94,0.16257160784250435,-0.3032315235411064,-0.6975938072892571
9069,3,9,11.26,-0.2168445457661492,0.8475316822907559,0.28463548245636255
9070,2,8,18.87,-0.406552622570476,0.5598408808327904,1.467351446849427
9071,4,4,2.39,-0.027136468961822417,-0.590922324999072,-1.0939046757783917
9072,0,8,21.86,-0.7859687761791295,0.5598408808327904,1.9320453671562945
9073,0,11,19.68,-0.7859687761791295,1.422913285206687,1.5932384286047991
9074,0,12,20.24,-0.7859687761791295,1.7106040866646526,1.68027140364555
9075,4,6,10.46,-0.027136468961822417,-0.01554072208314083,0.16030266096957543
9076,14,8,26.62,1.8699442990814454,0.5598408808327904,2.6718256550026793
9077,1,2,1.4,-0.5962606993748027,-1.1663039279150031,-1.2477665423682909
9078,1,4,5.92,-0.5962606993748027,-0.590922324999072,-0.5452861009679427
9079,1,3,5.44,-0.5962606993748027,-0.8786131264570376,-0.6198857938600151
9080,1,6,9.18,-0.5962606993748027,-0.01554072208314083,-0.03862985340928446
9081,0,2,2.71,-0.7859687761791295,-1.1663039279150031,-1.0441715471836768
9082,4,6,5.42,-0.027136468961822417,-0.01554072208314083,-0.6229941143971848
9083,3,5,4.45,-0.2168445457661492,-0.3032315235411064,-0.7737476604499144
9084,4,3,4.1,-0.027136468961822417,-0.8786131264570376,-0.8281432698503839
9085,0,7,10.46,-0.7859687761791295,0.27215007937482477,0.16030266096957543
9086,0,9,10.09,-0.7859687761791295,0.8475316822907559,0.10279873103193614
9087,4,6,6.97,-0.027136468961822417,-0.01554072208314083,-0.3820992727665344
9088,9,9,32.57,0.9214039150598115,0.8475316822907559,3.5965510148106596
9089,0,10,10.38,-0.7859687761791295,1.1352224837487215,0.14786937882089668
9090,2,7,10.69,-0.406552622570476,0.27215007937482477,0.19604834714702657
9091,0,8,10.26,-0.7859687761791295,0.5598408808327904,0.12921945559787842
9092,2,8,19.04,-0.406552622570476,0.5598408808327904,1.493772171415369
9093,3,6,26.19,-0.2168445457661492,-0.01554072208314083,2.604996763453531
9094,1,10,9.09,-0.5962606993748027,1.1352224837487215,-0.052617295826548005
9095,4,7,7.19,-0.027136468961822417,0.27215007937482477,-0.3479077468576678
9096,0,11,15.43,-0.7859687761791295,1.422913285206687,0.9327203144562415
9097,2,9,14.37,-0.406552622570476,0.8475316822907559,0.7679793259862482
9098,13,6,7.79,1.6802362222771188,-0.01554072208314083,-0.25465813074257737
9099,9,3,4.22,0.9214039150598115,-0.8786131264570376,-0.8094933466273658
9100,1,14,18.08,-0.5962606993748027,2.285985689580584,1.3445727856312242
9101,2,15,30.77,-0.406552622570476,2.5736764910385492,3.316802166465388
9102,1,5,12.82,-0.5962606993748027,-0.3032315235411064,0.527084484355598
9103,6,7,10.11,0.3522796846468311,0.27215007937482477,0.10590705156910575
9104,7,14,33.19,0.5419877614511579,2.285985689580584,3.6929089514629196
9105,1,11,18.55,-0.5962606993748027,1.422913285206687,1.4176183182547122
9106,5,2,5.35,0.16257160784250435,-1.1663039279150031,-0.6338732362772788
9107,2,3,4.51,-0.406552622570476,-0.8786131264570376,-0.7644226988384054
9108,4,10,19.34,-0.027136468961822417,1.1352224837487215,1.5403969794729144
9109,3,5,2.71,-0.2168445457661492,-0.3032315235411064,-1.0441715471836768
9110,4,3,5.63,-0.027136468961822417,-0.8786131264570376,-0.5903567487569031
9111,7,5,8.04,0.5419877614511579,-0.3032315235411064,-0.21580412402795646
9112,4,13,23.46,-0.027136468961822417,1.9982948881226184,2.1807110101298695
9113,4,12,16.36,-0.027136468961822417,1.7106040866646526,1.0772572194346317
9114,6,6,5.44,0.3522796846468311,-0.01554072208314083,-0.6198857938600151
9115,5,14,15.8,0.16257160784250435,2.285985689580584,0.9902242443938807
9116,4,6,4.72,-0.027136468961822417,-0.01554072208314083,-0.7317853331981238
9117,0,12,14.65,-0.7859687761791295,1.7106040866646526,0.8114958135066239
9118,0,5,3.63,-0.7859687761791295,-0.3032315235411064,-0.9011888024738715
9119,9,4,4.65,0.9214039150598115,-0.590922324999072,-0.7426644550782175
9120,25,2,1.73,3.95673314392904,-1.1663039279150031,-1.1964792535049913
9121,10,10,19.42,1.1111119918641383,1.1352224837487215,1.5528302616215934
9122,4,4,7.23,-0.027136468961822417,-0.590922324999072,-0.3416911057833284
9123,0,7,9.72,-0.7859687761791295,0.27215007937482477,0.04529480109429712
9124,13,2,1.91,1.6802362222771188,-1.1663039279150031,-1.1685043686704641
9125,1,6,8.1,-0.5962606993748027,-0.01554072208314083,-0.20647916241644734
9126,2,5,12.67,-0.406552622570476,-0.3032315235411064,0.5037720803268252
9127,14,6,6.89,1.8699442990814454,-0.01554072208314083,-0.39453255491521316
9128,7,5,4.83,0.5419877614511579,-0.3032315235411064,-0.7146895702436904
9129,0,9,12.98,-0.7859687761791295,0.8475316822907559,0.5519510486529554
9130,3,6,3.57,-0.2168445457661492,-0.01554072208314083,-0.9105137640853804
9131,4,7,7.67,-0.027136468961822417,0.27215007937482477,-0.2733080539655955
9132,2,5,4.97,-0.406552622570476,-0.3032315235411064,-0.6929313264835026
9133,1,4,5.13,-0.5962606993748027,-0.590922324999072,-0.6680647621861452
9134,8,7,7.76,0.7316958382554847,0.27215007937482477,-0.2593206115483319
9135,3,4,4.89,-0.2168445457661492,-0.590922324999072,-0.7053646086321814
9136,2,8,10.15,-0.406552622570476,0.5598408808327904,0.11212369264344527
9137,1,8,16.7,-0.5962606993748027,0.5598408808327904,1.1300986685665162
9138,1,7,11.73,-0.5962606993748027,0.27215007937482477,0.35768101507985023
9139,4,4,2.53,-0.027136468961822417,-0.590922324999072,-1.0721464320182041
9140,1,7,13.17,-0.5962606993748027,0.27215007937482477,0.5814800937560674
9141,0,9,7.42,-0.7859687761791295,0.8475316822907559,-0.3121620606802165
9142,1,8,8.37,-0.5962606993748027,0.5598408808327904,-0.16451683516465668
9143,1,3,4.84,-0.5962606993748027,-0.8786131264570376,-0.7131354099751056
9144,1,10,10.34,-0.5962606993748027,1.1352224837487215,0.14165273774655718
9145,8,8,10.19,0.7316958382554847,0.5598408808327904,0.11834033371778449
9146,16,2,1.51,2.249360452690099,-1.1663039279150031,-1.2306707794138578
9147,5,6,11.42,0.16257160784250435,-0.01554072208314083,0.30950204675372006
9148,1,4,8.23,-0.5962606993748027,-0.590922324999072,-0.18627507892484427
9149,0,10,21.58,-0.7859687761791295,1.1352224837487215,1.8885288796359188
9150,20,1,0.49,3.008192759907406,-1.4539947293729687,-1.3891951268095115
9151,0,7,10.86,-0.7859687761791295,0.27215007937482477,0.22246907171296887
9152,0,7,5.49,-0.7859687761791295,0.27215007937482477,-0.6121149925170909
9153,3,4,10.12,-0.2168445457661492,-0.590922324999072,0.10746121183769056
9154,0,15,19.49,-0.7859687761791295,2.5736764910385492,1.5637093835016869
9155,5,7,6.42,0.16257160784250435,0.27215007937482477,-0.46757808753870067
9156,21,1,2.45,3.197900836711733,-1.4539947293729687,-1.0845797141668827
9157,2,9,14.03,-0.406552622570476,0.8475316822907559,0.7151378768543636
9158,9,5,8.41,0.9214039150598115,-0.3032315235411064,-0.15830019409031718
9159,2,6,5.67,-0.406552622570476,-0.01554072208314083,-0.5841401076825637
9160,4,10,22.43,-0.027136468961822417,1.1352224837487215,2.0206325024656304
9161,7,5,16.51,0.5419877614511579,-0.3032315235411064,1.1005696234634046
9162,3,5,7.05,-0.2168445457661492,-0.3032315235411064,-0.36966599061785566
9163,2,11,18.87,-0.406552622570476,1.422913285206687,1.467351446849427
9164,3,6,9.92,-0.2168445457661492,-0.01554072208314083,0.07637800646599384
9165,0,1,0.67,-0.7859687761791295,-1.4539947293729687,-1.3612202419749844
9166,12,4,6.23,1.4905281454727919,-0.590922324999072,-0.49710713264181255
9167,0,6,5.06,-0.7859687761791295,-0.01554072208314083,-0.6789438840662392
9168,0,7,9.42,-0.7859687761791295,0.27215007937482477,-0.0013300069632482287
9169,3,7,6.6,-0.2168445457661492,0.27215007937482477,-0.4396032027041736
9170,2,7,13.72,-0.406552622570476,0.27215007937482477,0.6669589085282337
9171,0,12,14.38,-0.7859687761791295,1.7106040866646526,0.7695334862548332
9172,4,5,12.43,-0.027136468961822417,-0.3032315235411064,0.466472233880789
9173,6,6,6.38,0.3522796846468311,-0.01554072208314083,-0.47379472861304
9174,0,7,11.54,-0.7859687761791295,0.27215007937482477,0.328151969976738
9175,8,2,5.43,0.7316958382554847,-1.1663039279150031,-0.6214399541286
9176,5,8,4.97,0.16257160784250435,0.5598408808327904,-0.6929313264835026
9177,17,1,0.53,2.439068529494426,-1.4539947293729687,-1.3829784857351723
9178,6,7,14.96,0.3522796846468311,0.27215007937482477,0.859674781832754
9179,5,8,31.57,0.16257160784250435,0.5598408808327904,3.4411349879521755
9180,3,5,6.2,-0.2168445457661492,-0.3032315235411064,-0.5017696134475671
9182,1,12,18.94,-0.5962606993748027,1.7106040866646526,1.478230568729521
9183,6,3,2.55,0.3522796846468311,-0.8786131264570376,-1.0690381114810343
9184,1,7,11.84,-0.5962606993748027,0.27215007937482477,0.3747767780342834
9185,1,7,6.57,-0.5962606993748027,0.27215007937482477,-0.44426568350992796
9186,17,2,1.18,2.439068529494426,-1.1663039279150031,-1.2819580682771576
9187,1,14,16.2,-0.5962606993748027,2.285985689580584,1.0523906551372741
9188,0,19,25.38,-0.7859687761791295,3.7244396968704114,2.4791097816981584
9189,4,4,10.78,-0.027136468961822417,-0.590922324999072,0.21003578956429012
9190,5,2,2.02,0.16257160784250435,-1.1663039279150031,-1.1514086057160309
9191,3,6,6.97,-0.2168445457661492,-0.01554072208314083,-0.3820992727665344
9192,1,5,6.86,-0.5962606993748027,-0.3032315235411064,-0.3991950357209676
9193,1,9,23.41,-0.5962606993748027,0.8475316822907559,2.172940208786945
9194,12,3,5.85,1.4905281454727919,-0.8786131264570376,-0.5561652228480367
9195,6,4,7.87,0.3522796846468311,-0.590922324999072,-0.24222484859389862
9196,6,9,12.98,0.3522796846468311,0.8475316822907559,0.5519510486529554
9197,4,11,31.2,-0.027136468961822417,1.422913285206687,3.383631058014536
9198,4,3,5.76,-0.027136468961822417,-0.8786131264570376,-0.5701526652653002
9199,4,9,11.82,-0.027136468961822417,0.8475316822907559,0.37166845749711375
